CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Spain,Geography_Germany,Gender_Female,Gender_Male
376,38,2,650097,2,1,0,1042586,1,0,0,1,0
774,54,7,14777,2,0,1,2169809,1,0,0,1,0
305,77,12,49794,1,1,0,2347368,0,0,1,0,1
922,78,3,530347,4,1,1,351451,0,0,1,0,1
213,53,2,592963,3,0,1,1110522,0,0,1,1,0
548,60,0,25721,6,1,1,1445473,0,1,0,1,0
249,49,16,758910,6,1,0,2610677,0,1,0,1,0
685,76,9,629468,4,1,1,113938,0,1,0,0,1
788,56,8,562161,1,1,1,1007591,0,1,0,0,1
897,18,10,972080,4,0,0,303166,0,1,0,0,1
856,94,1,633787,2,0,0,809078,0,0,1,0,1
248,74,2,566171,6,1,0,2893147,0,0,1,0,1
645,24,1,483296,3,1,0,1980298,1,0,0,0,1
877,48,14,735252,1,0,1,244401,1,0,0,0,1
940,65,4,317121,6,0,0,887520,1,0,0,0,1
958,30,0,610229,2,1,1,2670019,0,1,0,1,0
214,24,17,439633,3,0,0,111133,0,0,1,0,1
803,93,13,69151,4,0,1,1349120,0,0,1,0,1
225,36,2,475810,5,0,1,2320916,0,1,0,0,1
922,67,16,509376,6,1,0,1652735,0,0,1,1,0
797,74,4,477491,1,1,0,1760655,1,0,0,0,1
553,90,18,418725,5,1,0,1738238,0,0,1,0,1
394,93,9,182423,6,1,1,129525,1,0,0,1,0
776,38,5,565612,6,0,1,973581,0,0,1,1,0
660,91,16,773987,2,0,0,2348541,0,0,1,0,1
204,68,6,309461,6,1,0,928641,1,0,0,0,1
723,84,15,310915,3,0,0,773449,0,1,0,0,1
521,56,0,45538,4,0,0,2434292,0,1,0,0,1
325,72,14,373162,2,0,1,2082593,0,1,0,0,1
588,69,20,758274,3,1,1,1015495,0,0,1,0,1
525,54,10,83521,3,0,1,2267324,1,0,0,0,1
918,61,8,555459,6,1,1,152228,1,0,0,0,1
498,26,18,834297,2,0,1,2215253,1,0,0,0,1
665,49,11,570403,4,1,0,710893,0,0,1,0,1
541,88,16,357925,3,1,0,2404705,0,1,0,0,1
669,31,18,391391,5,1,1,1220331,1,0,0,1,0
878,26,13,399478,2,1,0,1594258,0,1,0,1,0
586,18,10,40266,6,0,1,1032357,1,0,0,1,0
774,22,9,165101,5,1,0,2817608,1,0,0,1,0
274,23,7,484799,4,1,1,225863,0,0,1,0,1
616,69,16,446222,1,1,1,457538,1,0,0,0,1
910,44,20,483446,1,0,0,618711,1,0,0,0,1
584,28,9,575639,5,1,0,1729507,1,0,0,1,0
818,26,7,703981,6,1,0,2231712,0,0,1,1,0
239,88,18,58877,4,1,1,1807608,0,0,1,0,1
908,82,20,747999,2,1,1,1763461,1,0,0,1,0
843,32,11,107780,5,1,0,1237263,0,1,0,0,1
704,56,5,56984,4,1,1,2392004,0,0,1,0,1
549,89,1,460757,4,0,0,2108508,1,0,0,0,1
909,63,6,631695,5,1,0,244033,1,0,0,0,1
403,81,6,434367,6,1,0,1192315,1,0,0,1,0
722,50,3,756956,5,1,1,2826392,0,1,0,1,0
960,91,19,161917,4,0,1,357917,1,0,0,1,0
644,46,8,480072,2,0,0,1322568,0,1,0,0,1
500,25,13,654189,2,1,0,305870,1,0,0,1,0
342,98,11,455004,6,1,1,1678920,0,0,1,0,1
909,61,10,441115,2,1,1,1298734,1,0,0,0,1
309,60,11,721002,1,1,1,535662,0,1,0,1,0
386,93,11,184864,1,1,1,763857,0,0,1,1,0
841,83,12,615096,3,0,0,1712343,0,1,0,0,1
880,75,3,517587,5,1,0,991726,1,0,0,0,1
690,38,17,149495,4,1,1,1508948,1,0,0,1,0
809,22,3,845502,6,0,0,2231794,0,1,0,1,0
943,91,11,362939,4,0,1,1933383,1,0,0,1,0
894,57,15,819338,3,1,0,2607424,0,0,1,1,0
274,70,13,423751,2,0,0,1860796,1,0,0,0,1
900,40,19,640183,5,0,1,1701051,1,0,0,0,1
762,63,6,352234,6,0,0,1925778,1,0,0,1,0
317,47,16,842003,3,1,1,112113,0,0,1,0,1
933,72,9,67842,5,1,0,999591,1,0,0,0,1
816,18,9,877900,3,1,1,932889,1,0,0,1,0
245,71,3,288932,3,1,1,1740774,1,0,0,1,0
820,69,11,289252,1,0,0,85628,1,0,0,1,0
874,62,11,390110,6,0,1,455671,1,0,0,1,0
991,59,1,972028,3,0,0,1283846,0,0,1,1,0
901,86,18,968125,2,0,0,321394,0,0,1,0,1
343,72,6,283816,3,1,1,2463405,1,0,0,1,0
524,88,6,373385,1,1,0,164995,1,0,0,0,1
301,24,10,79822,4,1,1,2361129,0,1,0,1,0
261,23,6,842036,5,1,0,1075788,0,0,1,0,1
657,58,5,850764,3,1,1,347635,0,0,1,0,1
287,51,0,410246,6,1,0,1746551,0,1,0,1,0
353,31,20,872616,1,1,1,2803075,0,0,1,0,1
403,32,11,812631,6,1,1,1257347,0,1,0,1,0
342,82,17,855268,1,0,0,922045,1,0,0,1,0
951,24,5,956091,3,0,1,2950447,1,0,0,0,1
562,62,16,870803,6,0,1,2738910,0,0,1,1,0
573,45,15,433652,1,1,0,1818925,1,0,0,1,0
568,25,18,861237,5,0,1,2853257,1,0,0,0,1
954,56,14,820108,1,1,1,828629,1,0,0,0,1
776,19,17,366017,4,1,0,150143,1,0,0,1,0
319,95,5,618879,2,0,0,2076282,1,0,0,1,0
658,42,17,784731,1,1,0,1913481,0,0,1,1,0
996,80,18,530589,5,1,1,1392507,0,0,1,0,1
983,67,20,14921,2,0,0,1780907,1,0,0,1,0
250,70,9,203100,2,1,1,2803477,0,0,1,0,1
773,89,16,880288,6,0,1,2160229,1,0,0,0,1
676,97,16,24526,6,0,0,585654,1,0,0,1,0
229,46,19,28912,3,1,0,706852,0,1,0,0,1
581,77,6,522560,1,1,1,2069065,1,0,0,0,1
727,62,18,995363,1,0,0,1986633,0,0,1,1,0
307,96,16,819755,1,1,0,1397950,0,1,0,0,1
307,31,19,451081,1,0,0,2882178,0,0,1,1,0
782,74,10,834021,2,1,1,2427029,0,1,0,0,1
839,77,19,792516,3,0,0,1462108,1,0,0,0,1
693,29,18,598255,1,1,0,2997406,0,0,1,1,0
701,68,17,554008,2,0,1,2557603,0,1,0,1,0
249,75,13,867443,5,1,0,74666,0,0,1,1,0
356,42,16,489439,3,0,0,2050608,1,0,0,0,1
953,42,7,740306,3,0,0,2528130,0,1,0,1,0
564,61,13,32007,1,1,1,1789577,0,0,1,0,1
701,93,15,213302,4,1,1,2744627,0,1,0,0,1
848,68,6,153870,5,0,1,1618711,0,0,1,0,1
372,27,9,512880,4,1,0,237025,1,0,0,1,0
227,83,13,280496,4,0,0,500823,0,0,1,1,0
265,39,3,542651,1,1,1,980315,0,0,1,1,0
404,23,2,754301,1,0,1,1409959,0,0,1,0,1
571,55,1,717314,4,1,1,734565,1,0,0,0,1
570,18,5,732195,5,1,1,1317905,0,1,0,0,1
332,48,2,188441,5,0,1,2235516,0,1,0,1,0
284,84,20,177940,2,1,0,2563138,0,1,0,1,0
583,84,0,119458,6,0,0,2510286,1,0,0,1,0
439,82,17,464668,1,1,0,1558797,0,0,1,0,1
298,70,16,390030,6,0,1,9180,0,1,0,1,0
493,43,11,144947,2,1,1,2075099,0,0,1,0,1
634,97,19,74328,3,1,1,2373578,0,0,1,1,0
316,33,14,536110,1,1,1,2464241,0,1,0,1,0
930,71,18,384380,6,0,0,699906,0,1,0,1,0
652,74,20,30217,2,1,0,401990,0,1,0,1,0
420,55,16,673298,2,0,1,867237,0,1,0,0,1
886,96,17,596309,6,1,0,1395990,0,0,1,1,0
859,30,3,480513,4,0,0,197457,0,0,1,1,0
589,57,11,747615,2,1,1,878455,0,0,1,0,1
570,47,1,759213,5,1,0,75327,0,1,0,1,0
407,89,6,995456,5,1,0,537281,0,1,0,1,0
314,69,9,458252,1,0,1,2136039,0,0,1,0,1
243,37,13,117273,6,0,1,1457574,0,1,0,1,0
908,91,18,721330,3,0,0,2537945,1,0,0,1,0
432,99,7,624673,6,0,0,2242340,1,0,0,0,1
479,45,14,867213,3,1,1,2545318,0,1,0,1,0
698,58,17,621449,3,0,1,574746,0,1,0,0,1
543,98,16,94175,2,1,0,2290303,1,0,0,1,0
215,24,15,502727,6,1,0,2713932,0,0,1,0,1
287,81,16,762559,6,0,0,2210647,1,0,0,1,0
940,33,15,14634,6,1,0,531003,0,0,1,0,1
804,69,14,518193,3,0,0,1345634,0,0,1,1,0
793,83,19,202038,1,0,0,1112116,0,1,0,0,1
868,79,11,604208,2,0,1,2173680,0,1,0,1,0
875,62,19,339516,5,0,1,2770983,0,0,1,1,0
695,59,12,932319,4,0,0,436827,1,0,0,0,1
433,69,20,515669,4,0,0,1040808,1,0,0,0,1
862,34,17,45508,4,1,1,83179,1,0,0,0,1
483,50,1,130512,4,0,1,1325948,1,0,0,0,1
941,95,0,921840,6,1,0,2547249,1,0,0,0,1
255,82,10,411488,4,0,0,2348981,0,0,1,1,0
200,63,19,213073,3,1,0,1287625,0,0,1,1,0
279,39,20,358847,3,1,1,1662520,0,1,0,1,0
856,72,4,692965,1,0,0,818415,0,0,1,1,0
801,54,11,512874,1,0,1,548988,0,0,1,1,0
920,72,9,912940,5,1,1,2637195,1,0,0,0,1
375,97,15,873935,6,0,0,1901838,1,0,0,0,1
397,67,13,493284,1,0,1,2736936,1,0,0,1,0
977,73,15,905337,6,0,1,157189,1,0,0,0,1
574,71,9,676753,4,0,1,815703,0,1,0,1,0
750,89,7,992455,5,1,1,1197865,0,1,0,1,0
748,87,4,79837,5,1,0,2954017,0,0,1,1,0
243,60,13,639209,4,0,1,1374258,1,0,0,1,0
785,95,8,884778,2,0,1,1862932,1,0,0,1,0
300,23,18,358104,3,0,1,207470,0,0,1,1,0
660,94,16,556700,6,1,1,2699531,0,0,1,1,0
906,81,18,838089,5,1,0,2985658,0,0,1,0,1
406,49,10,117938,5,1,0,1578806,0,1,0,1,0
894,41,16,555931,1,0,0,2441759,0,0,1,1,0
573,59,2,751818,4,1,0,1761739,1,0,0,0,1
366,66,7,938281,3,1,1,2819275,0,0,1,1,0
579,49,14,348469,4,0,0,2507403,1,0,0,0,1
496,37,17,897044,2,0,0,2874239,0,0,1,0,1
683,54,13,771253,3,0,1,1742205,1,0,0,1,0
688,98,16,109656,3,0,1,742535,0,0,1,0,1
655,90,17,158851,5,0,0,123358,1,0,0,1,0
557,80,6,147056,3,0,1,617473,0,0,1,0,1
556,53,19,941256,4,1,0,1408066,0,1,0,1,0
937,46,9,207055,1,1,1,2056259,0,0,1,1,0
774,29,13,369144,1,1,1,148920,1,0,0,1,0
338,24,2,253137,2,0,1,2770836,0,1,0,1,0
596,31,7,477251,5,0,0,1471041,0,1,0,1,0
235,38,10,30787,6,0,1,1090563,0,0,1,0,1
470,33,0,534240,4,0,1,416237,0,1,0,0,1
578,94,9,270993,5,1,1,2025864,1,0,0,0,1
619,78,15,957146,2,1,0,2433713,0,0,1,1,0
860,70,13,536755,6,0,0,227302,0,1,0,1,0
948,55,0,303322,2,0,1,1686813,0,0,1,1,0
648,28,4,878842,5,0,1,120186,1,0,0,0,1
502,45,2,690859,4,1,0,669584,0,0,1,0,1
746,32,1,810061,6,1,1,172026,0,1,0,1,0
726,44,10,631952,4,1,1,1514295,0,1,0,0,1
910,36,17,713077,3,1,1,1048491,1,0,0,0,1
512,61,17,900506,5,0,1,1865276,1,0,0,1,0
365,91,15,734577,5,0,0,785987,1,0,0,0,1
857,54,13,809194,5,1,0,2487613,0,0,1,0,1
927,27,13,840835,1,1,1,2221964,1,0,0,1,0
632,80,7,780945,5,0,0,2780227,0,1,0,0,1
414,72,8,632331,4,1,1,2632706,0,0,1,0,1
233,69,10,787140,6,1,1,527879,1,0,0,0,1
327,18,8,989448,5,0,1,1168656,0,1,0,0,1
413,66,2,45177,5,0,0,1302745,0,1,0,1,0
599,82,0,412876,4,1,0,339696,0,1,0,1,0
305,91,12,45359,4,1,0,1625617,0,1,0,1,0
761,78,14,838311,2,0,1,250793,0,0,1,0,1
800,97,19,167404,3,1,0,967910,1,0,0,0,1
259,43,15,334083,3,0,0,1823031,1,0,0,1,0
949,98,12,768559,6,0,0,1078577,1,0,0,1,0
323,88,3,874370,5,0,0,1882525,1,0,0,1,0
522,80,0,817075,4,1,1,649356,0,1,0,0,1
292,85,10,646974,6,0,0,1078519,0,1,0,1,0
611,37,6,255153,6,1,1,1301819,0,0,1,0,1
527,92,13,867969,6,1,0,2358709,0,0,1,1,0
481,49,20,570737,2,1,0,506310,0,0,1,1,0
739,20,0,765851,5,1,0,1144358,0,0,1,0,1
284,56,0,941623,6,1,0,2015741,0,0,1,0,1
944,77,12,248492,3,0,0,1296814,0,0,1,0,1
881,36,13,501534,3,0,0,52376,1,0,0,0,1
480,69,1,524208,5,1,0,2081668,0,1,0,0,1
588,47,14,301773,5,0,0,1177386,1,0,0,0,1
924,98,12,720043,5,1,0,2124357,0,1,0,0,1
203,84,7,722326,6,1,0,1899487,0,0,1,0,1
307,18,15,994664,5,1,1,140591,0,0,1,1,0
900,58,19,386768,2,1,1,929171,1,0,0,0,1
947,41,2,942468,2,0,0,2350947,0,1,0,0,1
464,59,16,921224,6,0,1,2919916,1,0,0,1,0
305,18,3,532487,5,0,1,1742804,0,0,1,0,1
762,71,17,621064,6,0,1,2857867,1,0,0,1,0
415,98,19,282275,1,1,0,1421038,1,0,0,1,0
793,88,13,684195,3,1,0,1626755,0,0,1,0,1
905,36,7,998686,5,0,1,1058811,0,0,1,1,0
465,40,11,976267,2,1,1,2450978,1,0,0,1,0
268,89,10,642389,6,1,1,614860,0,1,0,0,1
975,76,20,143677,5,0,1,236946,0,0,1,1,0
875,81,13,380253,5,1,0,748565,0,0,1,1,0
504,54,13,130643,2,1,1,484340,0,0,1,1,0
803,56,15,827664,4,1,1,1553309,0,0,1,0,1
391,40,2,201486,3,0,0,969539,0,0,1,1,0
400,99,1,606309,2,0,1,367095,1,0,0,0,1
933,93,18,200593,6,1,1,2116743,1,0,0,0,1
883,23,3,275460,3,0,0,229878,1,0,0,1,0
872,80,6,739561,4,1,0,1693907,1,0,0,1,0
455,30,15,226464,5,0,1,616886,1,0,0,0,1
907,82,20,982315,2,0,0,156401,0,0,1,0,1
425,21,9,463760,4,1,1,2770112,0,1,0,1,0
369,83,1,951594,4,1,0,2710142,1,0,0,0,1
788,36,3,691062,5,1,0,393080,1,0,0,0,1
408,92,20,501578,6,0,1,2054817,0,0,1,1,0
767,24,3,194132,4,0,1,467718,1,0,0,0,1
455,18,10,68162,3,0,1,2895250,0,0,1,0,1
601,36,18,813277,4,0,0,1644091,0,0,1,0,1
716,78,3,623207,5,1,0,1867774,0,1,0,0,1
649,74,17,720188,6,0,0,2775607,1,0,0,1,0
514,19,11,136272,6,1,0,2907296,1,0,0,1,0
580,19,8,580062,5,1,1,2801223,0,1,0,0,1
640,23,3,118992,3,1,0,1827120,1,0,0,1,0
283,35,10,322021,6,0,1,1245090,0,0,1,0,1
379,35,0,898253,2,0,1,2592319,0,1,0,1,0
340,89,0,750373,2,0,0,105352,0,1,0,0,1
574,20,8,335200,2,1,0,2431126,0,0,1,1,0
995,97,5,759770,2,0,0,1198539,0,0,1,0,1
846,51,9,866497,6,0,1,2196684,0,0,1,0,1
756,92,11,89199,1,0,0,819201,0,0,1,0,1
360,57,3,148609,2,1,0,2861889,0,1,0,1,0
352,48,11,824993,2,0,0,1691454,0,0,1,0,1
360,23,7,487619,1,0,0,600123,0,1,0,1,0
460,50,2,118862,4,0,0,578934,0,0,1,1,0
608,43,11,822652,6,1,0,2179253,1,0,0,1,0
668,34,1,509277,2,0,1,2914092,0,0,1,0,1
745,24,0,796654,5,0,1,1941790,1,0,0,0,1
383,20,17,298139,6,0,1,2840287,1,0,0,1,0
618,75,12,664068,1,1,0,584058,0,1,0,1,0
655,35,10,831531,5,1,1,1644138,0,1,0,1,0
500,23,9,481262,5,1,1,2839937,0,0,1,1,0
878,91,6,259468,3,1,0,1478398,1,0,0,1,0
240,54,18,281877,2,1,1,1626817,0,0,1,1,0
836,76,15,643634,1,1,1,2203103,0,0,1,0,1
937,84,18,732076,2,0,1,2118143,0,1,0,0,1
762,86,19,965046,2,1,1,2826950,1,0,0,1,0
789,55,19,428708,5,0,1,2858295,1,0,0,0,1
540,50,18,608603,4,1,0,2915051,0,0,1,0,1
643,26,1,529821,3,1,0,2487158,1,0,0,1,0
562,74,4,360023,5,1,1,1069425,0,0,1,1,0
557,61,3,832081,3,0,0,1578020,1,0,0,0,1
844,79,2,347838,6,0,0,1242086,1,0,0,0,1
875,22,18,440367,2,0,0,2782739,0,0,1,0,1
889,24,5,891330,5,0,0,2142006,1,0,0,0,1
243,35,4,110812,1,0,1,1723505,0,0,1,0,1
425,91,18,2829,5,0,0,1496791,0,0,1,1,0
685,83,16,33017,6,0,1,2443431,0,0,1,1,0
369,65,10,936427,3,0,0,1348864,1,0,0,0,1
579,61,11,615652,3,0,1,1726328,1,0,0,0,1
499,50,15,630644,5,1,0,2641652,0,0,1,1,0
865,77,8,879466,4,0,0,641281,0,0,1,1,0
994,80,9,997519,3,0,0,1258178,0,0,1,0,1
596,90,2,623542,6,1,1,1485762,0,0,1,1,0
652,36,12,995852,2,0,0,1349389,0,0,1,1,0
828,50,0,837626,4,1,0,1005261,0,0,1,0,1
755,30,6,896708,2,0,0,2345352,1,0,0,1,0
475,29,2,838789,2,1,1,1362078,0,0,1,1,0
789,42,14,465353,5,1,0,2031125,0,0,1,0,1
773,36,3,482188,5,1,0,1299772,1,0,0,0,1
240,44,15,369891,1,1,0,2028836,1,0,0,0,1
808,83,14,590684,1,1,0,113102,0,0,1,1,0
992,32,10,629495,5,1,1,912798,0,0,1,1,0
464,24,17,624008,3,1,0,84755,1,0,0,1,0
880,22,12,63328,2,0,1,235083,0,0,1,1,0
928,78,0,48688,3,1,0,771436,0,1,0,1,0
567,43,1,900343,4,0,0,221999,0,1,0,1,0
949,47,5,577674,6,1,1,676888,0,1,0,0,1
383,31,6,854875,6,0,0,970766,0,0,1,1,0
266,90,18,631770,6,0,0,1635125,0,1,0,1,0
332,53,5,147481,1,1,0,19030,0,0,1,0,1
238,92,17,900880,5,1,0,1448045,0,1,0,0,1
718,52,14,620724,2,0,0,2883592,1,0,0,0,1
286,89,7,356509,1,0,1,1782574,1,0,0,0,1
847,94,14,43952,6,0,1,2740907,0,0,1,0,1
496,55,14,785989,1,1,0,1921436,0,0,1,0,1
952,90,4,575594,5,0,0,536631,0,1,0,1,0
991,78,9,250500,4,1,1,960270,0,0,1,1,0
546,50,12,112303,4,1,1,414991,0,1,0,0,1
298,91,12,835873,6,0,1,1164098,0,1,0,0,1
734,92,6,481593,1,0,1,1744043,0,1,0,1,0
845,93,15,903892,2,1,0,2594640,0,0,1,0,1
822,26,10,513001,5,1,0,171321,0,1,0,0,1
208,79,3,264818,3,1,0,885459,1,0,0,1,0
215,77,8,561384,1,0,0,126247,1,0,0,0,1
857,79,4,814706,1,1,0,1751808,1,0,0,0,1
616,39,16,884609,6,0,1,2240679,0,1,0,0,1
423,39,13,499882,4,0,0,2276497,0,1,0,1,0
659,80,15,385578,4,1,1,2314622,1,0,0,1,0
640,40,2,41597,1,0,0,1750524,0,0,1,0,1
390,56,2,58384,3,1,0,266632,1,0,0,1,0
840,41,17,323686,3,0,0,1007949,0,0,1,1,0
846,66,9,632599,2,0,0,988753,0,0,1,0,1
573,44,14,604666,5,1,1,2920845,1,0,0,0,1
707,29,18,685707,3,1,1,1481847,0,0,1,1,0
601,47,1,636419,6,0,0,658790,0,0,1,0,1
872,32,7,847005,5,1,0,2116925,1,0,0,1,0
573,49,12,384146,5,0,0,2061551,1,0,0,0,1
472,20,20,419026,3,0,1,457098,0,0,1,1,0
997,38,13,265884,3,0,0,2671146,1,0,0,0,1
931,85,0,945715,3,1,1,1079913,0,1,0,0,1
369,33,0,575030,2,1,0,186703,0,1,0,0,1
986,33,18,496158,4,0,1,482119,1,0,0,0,1
289,62,11,56708,6,1,0,2840578,0,0,1,0,1
559,74,13,233968,4,1,1,1347059,0,0,1,1,0
776,24,14,948840,2,1,1,95610,0,0,1,1,0
941,68,2,448503,3,0,1,1497698,1,0,0,0,1
473,80,14,494494,6,0,0,2659084,1,0,0,1,0
401,51,15,77748,4,0,1,1523011,1,0,0,0,1
564,96,16,379011,2,0,0,1473483,0,1,0,0,1
359,33,15,38986,3,0,0,1131933,0,0,1,1,0
636,57,9,410781,2,0,1,2939022,0,1,0,0,1
739,69,16,213102,3,1,0,227811,1,0,0,0,1
731,32,0,645971,1,1,1,1910887,1,0,0,1,0
556,77,13,936394,6,1,0,2223565,0,1,0,0,1
894,65,4,592493,1,1,0,720842,1,0,0,0,1
438,77,14,870336,1,0,1,1366056,1,0,0,1,0
591,32,7,102162,4,1,1,31809,0,0,1,0,1
838,33,0,993557,1,1,1,1018896,1,0,0,1,0
361,42,17,787616,5,1,1,2278090,0,0,1,0,1
454,29,17,937160,4,0,0,1996812,0,1,0,1,0
657,50,14,709776,6,0,1,99931,0,0,1,1,0
493,92,9,34866,2,1,0,1693316,0,0,1,0,1
457,59,9,956176,3,0,0,2008677,1,0,0,0,1
519,87,14,587435,4,1,1,2375668,1,0,0,0,1
793,90,5,165489,2,1,1,1228870,1,0,0,0,1
802,61,4,695300,1,0,0,1948595,1,0,0,1,0
563,57,5,20614,4,0,1,1081661,1,0,0,1,0
598,54,2,637658,5,0,1,942190,1,0,0,1,0
294,91,14,521270,1,1,0,472974,0,0,1,1,0
828,36,10,781673,5,0,1,988270,0,1,0,0,1
988,35,0,187468,4,1,0,1325634,0,1,0,1,0
602,74,3,486230,2,0,0,2670089,0,0,1,1,0
341,51,12,833781,5,1,0,2788049,1,0,0,0,1
811,58,20,459851,6,0,0,1870912,0,0,1,0,1
371,38,2,218248,6,1,1,2218485,1,0,0,0,1
953,68,5,630521,4,0,1,2284321,0,0,1,0,1
332,58,19,939039,6,0,1,1522315,0,1,0,1,0
893,52,17,983300,2,1,1,1059234,1,0,0,0,1
591,64,20,541683,5,0,0,2420316,0,0,1,1,0
398,96,15,338456,6,0,0,1472761,1,0,0,0,1
402,28,12,95187,2,0,0,1129766,0,1,0,1,0
239,43,5,256450,5,1,0,1671956,1,0,0,1,0
258,78,3,117983,2,0,0,601468,1,0,0,1,0
432,94,3,294390,2,0,0,362319,0,0,1,1,0
281,33,2,713361,4,0,0,1396446,1,0,0,0,1
675,82,1,617132,3,1,0,130302,1,0,0,1,0
412,94,20,231182,2,1,0,1244293,0,1,0,0,1
268,41,16,261753,2,1,0,1318907,1,0,0,1,0
934,68,1,824397,3,1,1,112871,0,0,1,0,1
390,81,11,659872,3,1,1,1951849,1,0,0,1,0
895,97,7,464454,4,0,1,1825057,1,0,0,0,1
307,84,15,518898,5,0,1,84249,1,0,0,0,1
787,93,19,999694,3,0,0,1090584,0,1,0,0,1
213,59,19,768314,1,0,1,1338648,0,0,1,0,1
632,37,13,328432,2,0,0,2688556,1,0,0,0,1
524,62,18,135791,4,1,1,1227577,1,0,0,0,1
635,35,18,174370,4,1,1,1541347,1,0,0,1,0
394,22,2,378015,2,0,1,2702270,1,0,0,1,0
248,28,19,591240,6,1,1,1905537,0,0,1,0,1
288,90,3,30565,5,0,1,2528052,1,0,0,1,0
256,44,20,635401,5,0,1,140847,0,0,1,1,0
359,63,10,426298,4,0,0,2521211,0,0,1,0,1
487,27,7,255516,4,1,1,918374,0,1,0,1,0
466,30,15,253331,3,1,1,2597669,1,0,0,0,1
672,85,12,180665,1,0,0,2183075,0,0,1,0,1
252,68,7,476867,3,1,1,2268341,0,1,0,1,0
366,84,8,148833,3,1,1,2537342,0,1,0,0,1
701,83,0,412001,4,0,0,1500015,1,0,0,0,1
780,67,17,280165,1,0,1,2219700,0,1,0,0,1
706,32,17,556702,4,1,0,1921736,0,0,1,0,1
995,79,14,230949,1,1,1,1591053,1,0,0,0,1
640,34,5,193437,2,1,1,2443505,1,0,0,0,1
441,29,10,216927,5,0,1,2537488,1,0,0,1,0
763,29,3,904636,3,0,1,636915,0,0,1,1,0
941,21,11,488817,3,0,0,875466,0,1,0,1,0
769,44,3,728705,6,1,0,1832519,1,0,0,1,0
331,80,6,700671,2,0,0,1082703,0,0,1,1,0
729,81,9,317489,5,0,0,1955026,0,0,1,0,1
964,38,4,54892,2,1,1,464786,0,0,1,0,1
339,34,19,670995,6,0,0,2955470,0,0,1,1,0
909,34,7,665411,2,1,0,1216957,0,1,0,0,1
324,60,14,738809,3,1,0,231170,1,0,0,0,1
530,48,15,195381,5,1,1,1135422,0,1,0,0,1
372,85,0,56239,2,1,0,1125729,0,0,1,1,0
536,34,6,280863,2,0,1,1031430,0,0,1,0,1
758,19,19,70877,6,1,0,1555832,0,1,0,1,0
801,30,6,19066,2,0,0,1076736,0,0,1,0,1
959,51,20,468423,2,1,0,2802137,0,0,1,1,0
710,99,15,154592,6,0,0,412443,0,1,0,1,0
444,75,18,939004,4,0,0,1010986,0,0,1,1,0
389,20,14,871347,1,1,1,208270,1,0,0,0,1
917,41,10,458393,6,1,1,99888,0,0,1,0,1
326,37,13,169622,2,0,0,2505323,1,0,0,0,1
895,21,11,687084,4,0,1,1722668,1,0,0,0,1
977,90,16,712810,6,0,0,2823804,1,0,0,0,1
632,74,8,338719,5,0,1,2709674,0,0,1,1,0
358,62,5,901996,4,0,1,2779033,0,0,1,1,0
925,23,10,269948,2,1,1,1502203,1,0,0,0,1
330,53,18,34310,4,1,0,611698,0,0,1,1,0
982,99,4,577960,2,0,0,2778368,1,0,0,1,0
364,46,18,18053,5,1,1,387977,1,0,0,0,1
633,71,16,584425,6,0,1,1039199,1,0,0,1,0
438,61,4,262067,6,1,0,2522250,0,0,1,1,0
290,23,8,69759,6,1,1,779508,0,0,1,1,0
462,68,6,631639,5,1,1,1925191,1,0,0,0,1
348,42,2,208688,3,1,1,209286,1,0,0,1,0
753,59,8,369666,1,0,0,2261356,0,0,1,1,0
333,79,1,218496,4,0,0,1909477,1,0,0,1,0
248,20,17,369691,3,1,0,2646492,1,0,0,1,0
459,96,8,637231,4,0,0,2750089,1,0,0,1,0
496,46,20,813456,1,0,0,985163,1,0,0,1,0
559,89,14,785411,6,1,0,2781680,0,0,1,1,0
982,66,7,311996,3,0,0,41910,0,0,1,0,1
532,77,19,774195,4,0,0,2877615,0,0,1,0,1
687,43,14,698475,2,1,0,499004,1,0,0,0,1
822,98,3,617437,6,0,0,2603394,1,0,0,0,1
982,70,6,531244,5,0,0,2295460,0,0,1,1,0
774,59,4,940710,1,1,0,647652,0,0,1,1,0
539,98,12,167436,5,0,0,2196771,0,0,1,1,0
711,23,12,671296,3,0,1,2588106,0,0,1,0,1
339,52,10,988910,3,1,0,1973299,0,1,0,0,1
991,92,0,547833,1,0,1,1704446,1,0,0,1,0
344,20,5,765088,5,1,0,2942313,1,0,0,1,0
392,75,11,972689,3,0,0,595884,0,0,1,1,0
538,33,16,706305,3,0,1,2117528,1,0,0,1,0
408,19,18,399126,2,0,0,613003,1,0,0,0,1
284,92,19,83294,1,1,1,2580980,1,0,0,0,1
304,48,0,739737,2,1,0,1220394,0,1,0,1,0
385,49,15,207698,4,0,0,2178262,1,0,0,0,1
489,97,12,624387,4,0,0,1358864,0,0,1,0,1
704,20,13,248772,1,1,0,1910653,0,0,1,1,0
263,43,3,377849,3,1,0,258245,1,0,0,1,0
889,41,11,695515,4,1,1,2052437,1,0,0,1,0
298,92,18,365853,6,0,1,2996756,1,0,0,1,0
859,57,16,786730,4,1,1,936148,0,0,1,1,0
516,90,14,46686,4,0,1,538173,1,0,0,0,1
221,65,0,607297,5,0,0,1287387,0,0,1,1,0
